actions,attack_efficiency,avg_action_count,avg_filtered_actions,avg_reward,avg_ships_lost,avg_ships_sent,baseline_avg_reward,baseline_winrate,defense_efficiency,early_reward,empty_action_count,empty_action_rate,episode_index,episode_len,fallback_action_count,fallback_action_rate,filtered_actions,final_win,invalid_action_count,invalid_action_rate,invalid_actions,late_reward,learning_loss,mid_reward,model_action_count,model_version,planets_captured,planets_lost,policy_mean,policy_mode,reward_max,reward_min,reward_sum,ships_lost,ships_sent,value_mean,wall_time_sec
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,233,144,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,48,0.0,0.0,0.02781461365520954,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.010484311729669571,873.905
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,234,100,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,48,0.0,0.0,0.0335921086370945,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.0022817514836788177,875.858
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,235,130,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,48,0.0,0.0,0.006825985852628946,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.05753448233008385,878.834
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,236,153,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,49,0.0,0.0,0.04598597064614296,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.017471037805080414,884.98
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,237,100,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,49,0.0,0.0,0.039997611194849014,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.0005276389420032501,888.243
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,238,142,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,49,0.0,0.0,0.017654722556471825,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.0026872679591178894,890.852
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,239,149,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,49,0.0,0.0,0.033465880900621414,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.006875120103359222,895.03
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,240,108,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,49,0.0,0.0,0.027650579810142517,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.012212838977575302,898.23
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,241,123,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,50,0.0,0.0,0.02740432322025299,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.0175907164812088,902.361
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,242,127,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,50,0.0,0.0,0.06305307894945145,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.03773479163646698,904.908
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,243,117,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,50,0.0,0.0,0.047352056950330734,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.010432712733745575,909.172
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,244,230,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,50,0.0,0.0,0.032817404717206955,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.01604784093797207,915.824
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,245,109,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,50,0.0,0.0,0.007066619116812944,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.0535706989467144,918.591
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,246,142,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,51,0.0,0.0,0.028397053480148315,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.00906536728143692,922.115
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,247,122,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,51,0.0,0.0,0.04508950933814049,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.026377327740192413,925.699
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,248,129,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,51,0.0,0.0,0.03819005563855171,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.050037506967782974,929.148
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,249,138,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,51,0.0,0.0,0.0509367398917675,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.048663653433322906,933.895
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,250,120,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,51,0.0,0.0,0.03699047490954399,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.029774051159620285,935.907
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,251,115,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,52,0.0,0.0,0.03204173967242241,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.06565411388874054,938.319
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,252,164,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,52,0.0,0.0,0.01540804747492075,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.030683785676956177,944.149
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,253,106,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,52,0.0,0.0,0.023672906681895256,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.023642204701900482,947.47
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,254,190,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,52,0.0,0.0,0.009021990932524204,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.007032997906208038,951.782
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,255,220,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,52,0.0,0.0,0.055473145097494125,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.009833965450525284,955.007
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,256,110,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,53,0.0,0.0,0.08091616630554199,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.0558672696352005,956.977
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,257,123,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,53,0.0,0.0,0.0012980438768863678,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.043353937566280365,962.709
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,258,107,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,53,0.0,0.0,0.030654996633529663,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.035044170916080475,965.87
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,259,144,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,53,0.0,0.0,0.025957385078072548,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.050720132887363434,972.294
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,260,109,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,53,0.0,0.0,0.029491374269127846,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.006933342665433884,974.914
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,261,146,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,54,0.0,0.0,0.03963002935051918,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.04639674350619316,979.524
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,262,128,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,54,0.0,0.0,0.028458520770072937,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.03644225001335144,982.94
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,263,94,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,54,0.0,0.0,0.025815745815634727,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.024124793708324432,986.416
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,264,130,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,54,0.0,0.0,0.02440895326435566,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.024646800011396408,989.882
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,265,80,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,54,0.0,0.0,0.031935423612594604,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-3.987550735473633e-05,993.263
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,266,111,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,55,0.0,0.0,0.038837965577840805,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.040865976363420486,995.787
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,267,121,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,55,0.0,0.0,0.028019748628139496,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.039053309708833694,999.355
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,268,125,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,55,0.0,0.0,0.015745481476187706,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.03110656514763832,1002.833
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,269,125,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,55,0.0,0.0,0.053190816193819046,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.006715763360261917,1005.645
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,270,268,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,55,0.0,0.0,0.02477758564054966,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.04215046763420105,1010.486
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,271,114,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,56,0.0,0.0,0.039282914251089096,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.010595306754112244,1014.905
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,272,138,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,56,0.0,0.0,0.04905490204691887,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.026695407927036285,1018.558
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,273,142,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,56,0.0,0.0,0.040732916444540024,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.02406344562768936,1022.679
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,274,117,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,56,0.0,0.0,0.0514388345181942,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.022649699822068214,1028.752
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,275,183,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,56,0.0,0.0,0.02265326678752899,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.07178047299385071,1034.009
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,276,152,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,57,0.0,0.0,0.04086023569107056,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.01368310209363699,1037.358
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,277,110,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,57,0.0,0.0,0.032115913927555084,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.016374392434954643,1041.052
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,278,150,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,57,0.0,0.0,0.0502752959728241,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.02639106661081314,1045.633
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,279,143,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,57,0.0,0.0,0.020093152299523354,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.058541443198919296,1048.984
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,280,191,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,57,0.0,0.0,0.003396686166524887,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.07111476361751556,1055.573
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,281,111,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,58,0.0,0.0,0.006491104606539011,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.05351293087005615,1058.984
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,282,128,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,58,0.0,0.0,0.032545361667871475,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.041103702038526535,1061.507
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,283,107,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,58,0.0,0.0,0.021935531869530678,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.0163748599588871,1066.801
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,284,103,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,58,0.0,0.0,0.014416282065212727,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.007062796503305435,1071.742
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,285,122,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,58,0.0,0.0,0.052929382771253586,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.04911543056368828,1076.07
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,286,119,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,59,0.0,0.0,0.022507505491375923,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.056433748453855515,1079.695
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,287,157,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,59,0.0,0.0,0.038671985268592834,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.0456911101937294,1083.639
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,288,178,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,59,0.0,0.0,0.01303380262106657,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.009884063154459,1089.766
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,289,169,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,59,0.0,0.0,0.03247007727622986,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.05666518956422806,1094.67
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,290,190,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,59,0.0,0.0,0.015775049105286598,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.03439874202013016,1099.819
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,291,108,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,60,0.0,0.0,0.027347827330231667,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.014231594279408455,1101.835
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,292,146,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,60,0.0,0.0,0.031903207302093506,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.014923132956027985,1105.953
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,293,136,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,60,0.0,0.0,0.05674579367041588,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.006676662713289261,1111.118
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,294,109,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,60,0.0,0.0,0.016530001536011696,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.04809163883328438,1115.565
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,295,116,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,60,0.0,0.0,0.036957670003175735,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.03909454122185707,1119.008
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,296,188,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,61,0.0,0.0,0.03450008109211922,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.020807554945349693,1122.708
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,297,107,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,61,0.0,0.0,0.038267891854047775,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.03454909101128578,1125.768
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,298,105,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,61,0.0,0.0,0.020989319309592247,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.04197799786925316,1128.004
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,299,147,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,61,0.0,0.0,0.024518927559256554,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.06557489931583405,1132.409
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,300,131,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,61,0.0,0.0,0.03280099108815193,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.03833654895424843,1136.435
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,301,93,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,62,0.0,0.0,0.023955537006258965,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.031837496906518936,1139.329
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,302,121,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,62,0.0,0.0,0.0514955036342144,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.046053484082221985,1142.203
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,303,98,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,62,0.0,0.0,0.030895760282874107,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.03324209153652191,1145.416
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,304,176,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,62,0.0,0.0,0.014874550513923168,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.046464953571558,1148.185
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,305,202,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,62,0.0,0.0,0.04493612051010132,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.06671213358640671,1152.837
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,306,128,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,63,0.0,0.0,0.018065236508846283,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.03056415170431137,1157.282
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,307,124,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,63,0.0,0.0,0.034466203302145004,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.005323633551597595,1162.611
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,308,130,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,63,0.0,0.0,0.018032891675829887,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.007006682455539703,1165.863
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,309,106,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,63,0.0,0.0,-0.0013628272572532296,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.018435128033161163,1169.097
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,310,141,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,63,0.0,0.0,0.037584301084280014,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.009764879941940308,1171.164
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,311,128,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,64,0.0,0.0,0.010255388915538788,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.02423403039574623,1176.924
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,312,99,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,64,0.0,0.0,0.0446813702583313,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.010918896645307541,1179.717
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,313,143,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,64,0.0,0.0,0.05129748582839966,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.031206313520669937,1182.277
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,314,126,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,64,0.0,0.0,0.012267365120351315,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.033327456563711166,1186.207
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,315,177,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,64,0.0,0.0,0.03791850805282593,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.05886893346905708,1189.605
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,316,169,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,65,0.0,0.0,0.04315650835633278,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.007288757711648941,1194.717
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,317,209,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,65,0.0,0.0,0.037364497780799866,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.004189526662230492,1199.775
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,318,74,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,65,0.0,0.0,0.04905961453914642,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.00046269968152046204,1202.504
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,-1.0,0.0,0.0,319,116,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,65,0.0,0.0,0.02155972458422184,baseline_first,0.0,-1.0,-1.0,0.0,0.0,0.041205041110515594,1206.266
0,0.0,0,0.0,-1.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,0.0,320,128,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,-1.0,0.0,65,0.0,0.0,0.029404470697045326,baseline_first,0.0,-1.0,-1.0,0.0,0.0,-0.005325628444552422,1208.9
